time,pitch_position,pitch_velocity
1747129200.11209,-0.677267611,-53.285884857
1747129200.11469,-0.704266727,-76.587966919
1747129200.1171,-0.609764457,-73.570014954
1747129200.1196,-0.596264899,-52.486438751
1747129200.12212,-0.663765371,-62.185955048
1747129200.12463,-0.690767169,-71.468238831
1747129200.12713,-0.636766255,-63.615329742
1747129200.12959,-0.650265813,-56.011837006
1747129200.1321,-0.677267611,-75.800285339
1747129200.1346,-0.636766255,-76.906112671
1747129200.1371,-0.609764457,-52.748054504
1747129200.1396,-0.663765371,-53.220489502
1747129200.14212,-0.704266727,-76.133827209
1747129200.1447,-0.623266697,-79.387397766
1747129200.14725,-0.596264899,-51.637321472
1747129200.14979,-0.663765371,-55.936141968
1747129200.15235,-0.690767169,-76.831550598
1747129200.15491,-0.609764457,-72.280014038
1747129200.15743,-0.609764457,-49.0832901
1747129200.15999,-0.677267611,-62.409240723
1747129200.16258,-0.677267611,-78.20274353
1747129200.16517,-0.596264899,-66.397537231
1747129200.16773,-0.609764457,-50.34923172
1747129200.17023,-0.677267611,-65.918373108
1747129200.17274,-0.650265813,-76.776000977
1747129200.17527,-0.596264899,-58.195705414
1747129200.17775,-0.623266697,-54.1291008
1747129200.18021,-0.677267611,-70.237548828
1747129200.1827,-0.623266697,-74.66178894
1747129200.18522,-0.596264899,-51.474025726
1747129200.18774,-0.650265813,-56.645824432
1747129200.19024,-0.677267611,-75.663757324
1747129200.19276,-0.609764457,-70.314254761
1747129200.19531,-0.596264899,-50.504566193
1747129200.19792,-0.663765371,-60.661998749
1747129200.20043,-0.663765371,-77.183319092
1747129200.20296,-0.596264899,-63.73846817
1747129200.20548,-0.609764457,-50.074176788
1747129200.20808,-0.677267611,-65.669670105
1747129200.21056,-0.650265813,-76.744659424
1747129200.21304,-0.596264899,-57.953392029
1747129200.21549,-0.636766255,-52.294174194
1747129200.21798,-0.677267611,-73.379501343
1747129200.22044,-0.623266697,-74.092018127
1747129200.22292,-0.596264899,-51.668289185
1747129200.22539,-0.650265813,-57.040153503
1747129200.2279,-0.677267611,-75.255661011
1747129200.23032,-0.609764457,-69.527145386
1747129200.23282,-0.596264899,-51.139995575
1747129200.23529,-0.677267611,-58.920230865
1747129200.2378,-0.677267611,-77.648719788
1747129200.2403,-0.596264899,-66.393661499
1747129200.24281,-0.609764457,-51.266147614
1747129200.24533,-0.677267611,-66.095603943
1747129200.24785,-0.650265813,-75.199935913
1747129200.25038,-0.596264899,-57.551399231
1747129200.25285,-0.636766255,-54.371765137
1747129200.25534,-0.677267611,-73.306335449
1747129200.25786,-0.623266697,-71.928520203
1747129200.26032,-0.596264899,-52.121265411
1747129200.26286,-0.663765371,-57.293403625
1747129200.26558,-0.663765371,-79.166542053
1747129200.26802,-0.582765341,-66.678764343
1747129200.27048,-0.596264899,-46.50510025
1747129200.27298,-0.690767169,-58.870574951
1747129200.27547,-0.677267611,-78.448814392
1747129200.27799,-0.582765341,-67.002708435
1747129200.28049,-0.596264899,-52.833057404
1747129200.28302,-0.663765371,-65.509895325
1747129200.2855,-0.650265813,-68.669845581
1747129200.288,-0.609764457,-55.911972046
1747129200.29048,-0.650265813,-59.19511795
1747129200.29298,-0.663765371,-77.5027771
1747129200.2955,-0.609764457,-67.007301331
1747129200.29807,-0.609764457,-48.915328979
1747129200.30057,-0.677267611,-62.577320099
1747129200.30309,-0.663765371,-79.6276474
1747129200.3056,-0.582765341,-64.883560181
1747129200.30811,-0.609764457,-48.273094177
1747129200.31071,-0.690767169,-64.480194092
1747129200.31326,-0.650265813,-77.531227112
1747129200.31575,-0.582765341,-59.144107819
1747129200.31823,-0.623266697,-53.906002045
1747129200.32075,-0.677267611,-69.97026825
1747129200.32322,-0.636766255,-68.706092834
1747129200.32577,-0.609764457,-54.163116455
1747129200.32836,-0.663765371,-62.22644043
1747129200.33084,-0.650265813,-79.734451294
1747129200.33333,-0.596264899,-61.221195221
1747129200.33582,-0.623266697,-47.833389282
1747129200.33837,-0.690767169,-66.898658752
1747129200.34085,-0.650265813,-79.447662354
1747129200.34336,-0.582765341,-59.764266968
1747129200.34602,-0.636766255,-50.452644348
1747129200.3487,-0.690767169,-72.16708374
1747129200.35125,-0.623266697,-74.075447083
1747129200.35376,-0.596264899,-51.98405838
1747129200.35628,-0.663765371,-57.847824097
1747129200.35879,-0.677267611,-76.946258545
1747129200.36126,-0.609764457,-66.545204163
1747129200.36374,-0.609764457,-52.011219025
1747129200.36618,-0.677267611,-65.027038574
1747129200.36872,-0.663765371,-75.510726929
1747129200.37123,-0.596264899,-61.095245361
1747129200.37375,-0.623266697,-54.723552704
1747129200.37627,-0.677267611,-70.330368042
1747129200.37882,-0.623266697,-72.492897034
1747129200.38134,-0.609764457,-50.18390274
1747129200.38388,-0.663765371,-60.924877167
1747129200.38635,-0.663765371,-78.952537537
1747129200.38885,-0.596264899,-65.62020874
1747129200.39135,-0.609764457,-48.707542419
1747129200.39387,-0.690767169,-63.162521362
1747129200.39659,-0.650265813,-80.33996582
1747129200.39919,-0.582765341,-58.671329498
1747129200.40172,-0.623266697,-52.044113159
1747129200.40428,-0.690767169,-68.717330933
1747129200.40679,-0.636766255,-73.337806702
1747129200.40927,-0.596264899,-55.30872345
1747129200.41184,-0.650265813,-59.643260956
1747129200.41436,-0.663765371,-75.474975586
1747129200.41686,-0.609764457,-63.091278076
1747129200.41935,-0.623266697,-50.684932709
1747129200.42186,-0.677267611,-68.632408142
1747129200.42436,-0.636766255,-78.18536377
1747129200.42682,-0.582765341,-56.432811737
1747129200.42929,-0.636766255,-50.771724701
1747129200.43179,-0.690767169,-71.288795471
1747129200.43427,-0.623266697,-74.301841736
1747129200.43683,-0.582765341,-54.56722641
1747129200.43948,-0.650265813,-58.184604645
1747129200.44225,-0.677267611,-72.935432434
1747129200.44498,-0.609764457,-63.907932281
1747129200.44761,-0.623266697,-52.421958923
1747129200.45016,-0.677267611,-69.945907593
1747129200.45276,-0.636766255,-76.155914307
1747129200.45542,-0.596264899,-54.048511505
1747129200.45785,-0.650265813,-54.757705688
1747129200.46049,-0.677267611,-76.09588623
1747129200.46296,-0.596264899,-71.908859253
1747129200.46545,-0.582765341,-49.310695648
1747129200.46797,-0.663765371,-57.816947937
1747129200.47047,-0.677267611,-73.938949585
1747129200.473,-0.596264899,-65.723144531
1747129200.47549,-0.609764457,-53.244216919
1747129200.47802,-0.663765371,-68.651199341
1747129200.48056,-0.636766255,-70.292991638
1747129200.48305,-0.596264899,-54.608291626
1747129200.48557,-0.650265813,-57.37682724
1747129200.48811,-0.663765371,-76.76499939
1747129200.4907,-0.596264899,-66.529495239
1747129200.49324,-0.609764457,-47.890655518
1747129200.49582,-0.677267611,-64.840499878
1747129200.49842,-0.650265813,-77.695922852
1747129200.50096,-0.582765341,-59.420776367
1747129200.5035,-0.623266697,-51.927520752
1747129200.50596,-0.677267611,-70.517913818
1747129200.50847,-0.636766255,-69.936904907
1747129200.511,-0.596264899,-55.687301636
1747129200.51348,-0.650265813,-60.976196289
1747129200.51596,-0.663765371,-74.329963684
1747129200.51847,-0.596264899,-63.838851929
1747129200.52098,-0.623266697,-49.408229828
1747129200.52347,-0.677267611,-69.638786316
1747129200.52598,-0.636766255,-75.481300354
1747129200.52858,-0.582765341,-56.19228363
1747129200.53108,-0.636766255,-54.656272888
1747129200.53361,-0.677267611,-72.480865479
1747129200.53609,-0.609764457,-69.025787354
1747129200.53863,-0.596264899,-51.960426331
1747129200.54112,-0.663765371,-62.64988327
1747129200.54364,-0.650265813,-75.436706543
1747129200.5462,-0.596264899,-58.342029572
1747129200.54876,-0.623266697,-54.356510162
1747129200.55117,-0.677267611,-70.376113892
1747129200.55359,-0.623266697,-72.051399231
1747129200.5561,-0.596264899,-52.643157959
1747129200.55859,-0.650265813,-60.807907104
1747129200.56109,-0.663765371,-74.334220886
1747129200.56359,-0.596264899,-63.629817963
1747129200.56608,-0.623266697,-49.635433197
1747129200.56857,-0.677267611,-69.659606934
1747129200.57107,-0.636766255,-74.759124756
1747129200.5736,-0.582765341,-56.34098053
1747129200.57611,-0.650265813,-53.58272934
1747129200.57874,-0.677267611,-75.101074219
1747129200.58117,-0.609764457,-67.976829529
1747129200.58366,-0.596264899,-52.886753082
1747129200.58617,-0.677267611,-61.558826447
1747129200.58867,-0.663765371,-75.340156555
1747129200.59118,-0.596264899,-60.965072632
1747129200.5937,-0.623266697,-56.178764343
1747129200.59626,-0.663765371,-71.955169678
1747129200.59878,-0.623266697,-66.581626892
1747129200.60121,-0.623266697,-49.847621918
1747129200.60368,-0.690767169,-63.269943237
1747129200.60618,-0.650265813,-83.811950684
1747129200.6087,-0.582765341,-61.020175934
1747129200.61118,-0.609764457,-51.050647736
1747129200.6137,-0.690767169,-65.08266449
1747129200.61618,-0.650265813,-72.989257813
1747129200.61869,-0.596264899,-58.469955444
1747129200.62119,-0.636766255,-61.653274536
1747129200.62369,-0.663765371,-71.771812439
1747129200.62619,-0.609764457,-62.275642395
1747129200.62873,-0.623266697,-52.350654602
1747129200.63132,-0.677267611,-69.797187805
1747129200.63382,-0.623266697,-76.46736908
1747129200.63635,-0.582765341,-53.114112854
1747129200.63886,-0.650265813,-53.795639038
1747129200.6414,-0.690767169,-73.220939636
1747129200.64393,-0.609764457,-70.713691711
1747129200.64652,-0.609764457,-51.649951935
1747129200.64894,-0.677267611,-65.438842773
1747129200.65145,-0.650265813,-76.127502441
1747129200.65389,-0.582765341,-59.537139893
1747129200.65641,-0.623266697,-54.371051788
1747129200.65889,-0.677267611,-69.640304565
1747129200.66131,-0.623266697,-68.339370728
1747129200.66379,-0.609764457,-53.023014069
1747129200.6662,-0.663765371,-65.473625183
1747129200.66864,-0.650265813,-75.352752686
1747129200.67109,-0.596264899,-58.425346375
1747129200.67353,-0.623266697,-55.126739502
1747129200.676,-0.677267611,-69.823196411
1747129200.67845,-0.623266697,-70.504608154
1747129200.68102,-0.596264899,-53.552955627
1747129200.68344,-0.663765371,-61.171875
1747129200.68603,-0.663765371,-75.297447205
1747129200.6885,-0.582765341,-63.57453537
1747129200.691,-0.609764457,-51.888332367
1747129200.69345,-0.677267611,-67.047592163
1747129200.69598,-0.636766255,-70.465927124
1747129200.69848,-0.596264899,-55.683620453
1747129200.70093,-0.650265813,-61.322212219
1747129200.70336,-0.663765371,-73.465705872
1747129200.70586,-0.596264899,-63.266429901
1747129200.70834,-0.609764457,-53.400501251
1747129200.71078,-0.663765371,-68.793312073
1747129200.71327,-0.636766255,-68.872192383
1747129200.71574,-0.596264899,-55.35213089
1747129200.71822,-0.650265813,-60.072128296
1747129200.72074,-0.663765371,-74.50705719
1747129200.72324,-0.596264899,-63.503997803
1747129200.72579,-0.609764457,-52.197322845
1747129200.72831,-0.677267611,-67.100456238
1747129200.73085,-0.636766255,-72.993858337
1747129200.73338,-0.596264899,-54.773376465
1747129200.73585,-0.650265813,-59.333095551
1747129200.73838,-0.663765371,-75.168548584
1747129200.74086,-0.596264899,-64.05644989
1747129200.74335,-0.609764457,-51.335681915
1747129200.74579,-0.677267611,-66.457092285
1747129200.74823,-0.636766255,-74.022994995
1747129200.75075,-0.582765341,-56.865501404
1747129200.75323,-0.636766255,-57.258338928
1747129200.75579,-0.663765371,-72.347358704
1747129200.75821,-0.609764457,-62.601844788
1747129200.76074,-0.609764457,-54.060943604
1747129200.76327,-0.663765371,-68.500106812
1747129200.76576,-0.623266697,-73.009407043
1747129200.76822,-0.582765341,-53.296508789
1747129200.77076,-0.650265813,-54.979522705
1747129200.77325,-0.677267611,-73.985855103
1747129200.77577,-0.596264899,-67.877761841
1747129200.77831,-0.596264899,-52.575042725
1747129200.78083,-0.663765371,-65.31640625
1747129200.78332,-0.650265813,-69.335411072
1747129200.7858,-0.596264899,-57.886314392
1747129200.78829,-0.650265813,-58.313991547
1747129200.79077,-0.663765371,-75.642379761
1747129200.79323,-0.596264899,-64.637832642
1747129200.79572,-0.609764457,-50.924827576
1747129200.79821,-0.677267611,-66.565795898
1747129200.80075,-0.636766255,-74.054084778
1747129200.80329,-0.582765341,-56.292800903
1747129200.80584,-0.650265813,-55.930423737
1747129200.80837,-0.677267611,-73.607406616
1747129200.81092,-0.609764457,-65.67288208
1747129200.81347,-0.609764457,-54.717666626
1747129200.81601,-0.677267611,-67.029701233
1747129200.81854,-0.636766255,-72.962791443
1747129200.8211,-0.596264899,-54.707107544
1747129200.82369,-0.663765371,-58.077194214
1747129200.82628,-0.663765371,-77.930503845
1747129200.82888,-0.596264899,-62.957672119
1747129200.83161,-0.609764457,-52.579647064
1747129200.83416,-0.677267611,-67.85080719
1747129200.83678,-0.636766255,-71.652366638
1747129200.83933,-0.596264899,-54.916702271
1747129200.84182,-0.650265813,-60.941131592
1747129200.84425,-0.663765371,-73.820869446
1747129200.84678,-0.596264899,-63.172828674
1747129200.84923,-0.609764457,-53.874866486
1747129200.85178,-0.663765371,-68.598770142
1747129200.85427,-0.623266697,-69.081436157
1747129200.85674,-0.609764457,-50.847774506
1747129200.85923,-0.677267611,-61.32718277
1747129200.86183,-0.663765371,-78.903533936
1747129200.86442,-0.582765341,-63.148067474
1747129200.86693,-0.623266697,-51.035980225
1747129200.86943,-0.690767169,-68.479011536
1747129200.872,-0.636766255,-71.8019104
1747129200.87454,-0.596264899,-56.758449554
1747129200.87706,-0.650265813,-63.719039917
1747129200.87964,-0.663765371,-70.765098572
1747129200.88229,-0.609764457,-59.261329651
1747129200.88484,-0.636766255,-57.782337189
1747129200.8874,-0.663765371,-75.063552856
1747129200.88978,-0.609764457,-66.908164978
1747129200.8923,-0.596264899,-51.98941803
1747129200.89493,-0.677267611,-61.439571381
1747129200.8974,-0.650265813,-76.306785583
1747129200.89992,-0.582765341,-59.773742676
1747129200.90242,-0.623266697,-55.534126282
1747129200.90491,-0.677267611,-68.985984802
1747129200.90742,-0.623266697,-66.058692932
1747129200.90995,-0.609764457,-55.322052002
1747129200.91246,-0.663765371,-67.891731262
1747129200.91499,-0.636766255,-72.39692688
1747129200.91748,-0.596264899,-54.366081238
1747129200.91998,-0.663765371,-56.0822258
1747129200.92248,-0.663765371,-78.847488403
1747129200.92504,-0.596264899,-64.218727112
1747129200.92754,-0.596264899,-53.53754425
1747129200.93022,-0.677267611,-63.647388458
1747129200.93277,-0.650265813,-70.100593567
1747129200.93537,-0.596264899,-58.314052582
1747129200.93787,-0.636766255,-63.288593292
1747129200.94036,-0.650265813,-71.957870483
1747129200.94286,-0.609764457,-57.363361359
1747129200.94544,-0.636766255,-54.676551819
1747129200.94798,-0.677267611,-73.654747009
1747129200.95071,-0.609764457,-72.016708374
1747129200.95328,-0.596264899,-50.414649963
1747129200.95588,-0.677267611,-61.205661774
1747129200.95838,-0.650265813,-78.093292236
1747129200.96089,-0.582765341,-59.579792023
1747129200.96348,-0.609764457,-56.002029419
1747129200.96616,-0.677267611,-66.998382568
1747129200.96877,-0.623266697,-66.266525269
1747129200.97135,-0.623266697,-52.901679993
1747129200.97399,-0.663765371,-71.066871643
1747129200.9766,-0.623266697,-74.199928284
1747129200.97916,-0.582765341,-52.739765167
1747129200.98179,-0.663765371,-53.290164948
1747129200.98416,-0.677267611,-76.99646759
1747129200.98666,-0.596264899,-67.562393188
1747129200.98915,-0.596264899,-54.106365204
1747129200.99165,-0.663765371,-65.56427002
1747129200.99409,-0.650265813,-66.31427002
1747129200.99659,-0.609764457,-57.243663788
1747129200.99907,-0.650265813,-65.215705872
1747129201.00156,-0.650265813,-73.866195679
1747129201.00405,-0.596264899,-58.488830566
1747129201.00655,-0.636766255,-53.452114105
1747129201.00906,-0.677267611,-73.107910156
1747129201.01163,-0.623266697,-68.240089417
1747129201.01425,-0.596264899,-55.29977417
1747129201.01677,-0.663765371,-64.307952881
1747129201.01926,-0.650265813,-72.209785461
1747129201.02177,-0.596264899,-57.624160767
1747129201.0243,-0.636766255,-58.854862213
1747129201.02685,-0.663765371,-72.918388367
1747129201.02936,-0.609764457,-62.348407745
1747129201.03183,-0.623266697,-53.067878723
1747129201.03432,-0.677267611,-70.039260864
1747129201.03679,-0.623266697,-73.531509399
1747129201.03927,-0.582765341,-54.424823761
1747129201.04178,-0.650265813,-58.740867615
1747129201.0443,-0.663765371,-71.984848022
1747129201.04682,-0.596264899,-61.514347076
1747129201.04937,-0.609764457,-57.540309906
1747129201.05185,-0.663765371,-68.639480591
1747129201.05435,-0.623266697,-64.578338623
1747129201.05685,-0.609764457,-54.136222839
1747129201.05936,-0.663765371,-67.27571106
1747129201.0619,-0.636766255,-73.046920776
1747129201.0645,-0.596264899,-54.352050781
1747129201.06698,-0.663765371,-56.831130981
1747129201.06948,-0.677267611,-76.535697937
1747129201.072,-0.596264899,-66.681762695
1747129201.0745,-0.609764457,-53.40965271
1747129201.077,-0.677267611,-67.009757996
1747129201.07947,-0.650265813,-67.770477295
1747129201.08194,-0.609764457,-58.142993927
1747129201.08443,-0.663765371,-64.952468872
1747129201.08693,-0.650265813,-74.857917786
1747129201.08941,-0.609764457,-55.952709198
1747129201.09188,-0.650265813,-57.846710205
1747129201.09439,-0.677267611,-75.18573761
1747129201.09693,-0.609764457,-67.158439636
1747129201.09943,-0.609764457,-53.474422455
1747129201.10193,-0.677267611,-66.565109253
1747129201.10443,-0.650265813,-70.9659729
1747129201.10702,-0.596264899,-58.475158691
1747129201.10954,-0.650265813,-61.914718628
1747129201.11207,-0.650265813,-74.208572388
1747129201.11467,-0.596264899,-58.340888977
1747129201.11718,-0.636766255,-53.949687958
1747129201.11965,-0.677267611,-73.016067505
1747129201.12216,-0.609764457,-69.279304504
1747129201.12465,-0.582765341,-55.07749176
1747129201.12715,-0.650265813,-63.097537994
1747129201.1296,-0.650265813,-66.982719421
1747129201.13208,-0.609764457,-56.079330444
1747129201.13464,-0.650265813,-62.736671448
1747129201.13711,-0.650265813,-75.826820374
1747129201.13964,-0.596264899,-59.251358032
1747129201.14212,-0.623266697,-53.6690979
1747129201.1447,-0.677267611,-70.093109131
1747129201.14716,-0.623266697,-68.922676086
1747129201.14978,-0.596264899,-55.148899078
1747129201.15236,-0.663765371,-64.461769104
1747129201.15489,-0.650265813,-71.593093872
1747129201.15758,-0.596264899,-57.461830139
1747129201.16019,-0.650265813,-59.190338135
1747129201.16277,-0.663765371,-75.010223389
1747129201.16529,-0.596264899,-62.400875092
1747129201.16775,-0.636766255,-50.849506378
1747129201.17021,-0.677267611,-73.183349609
1747129201.17275,-0.623266697,-70.082565308
1747129201.17526,-0.582765341,-56.287075043
1747129201.17776,-0.650265813,-61.974430084
1747129201.18021,-0.663765371,-67.375114441
1747129201.18266,-0.609764457,-59.238182068
1747129201.18516,-0.636766255,-62.753902435
1747129201.18768,-0.650265813,-73.814208984
1747129201.19015,-0.609764457,-58.194885254
1747129201.19271,-0.623266697,-55.438285828
1747129201.19527,-0.677267611,-70.458320618
1747129201.1979,-0.623266697,-69.649467468
1747129201.20043,-0.609764457,-52.643226624
1747129201.20323,-0.663765371,-66.774932861
1747129201.20569,-0.636766255,-73.383216858
1747129201.20818,-0.596264899,-54.616905212
1747129201.21069,-0.650265813,-58.156017303
1747129201.21315,-0.663765371,-74.923683167
1747129201.21567,-0.609764457,-61.426158905
1747129201.21814,-0.623266697,-55.992366791
1747129201.22065,-0.677267611,-70.176864624
1747129201.22316,-0.623266697,-69.197349548
1747129201.22567,-0.609764457,-53.294433594
1747129201.22819,-0.677267611,-65.24281311
1747129201.23083,-0.650265813,-74.458221436
1747129201.23327,-0.582765341,-59.219459534
1747129201.2358,-0.623266697,-59.727817535
1747129201.23829,-0.663765371,-67.817474365
1747129201.2408,-0.623266697,-58.696922302
1747129201.24328,-0.623266697,-60.567073822
1747129201.24591,-0.663765371,-71.799682617
1747129201.24845,-0.609764457,-66.407905579
1747129201.251,-0.623266697,-49.555160522
1747129201.25343,-0.677267611,-69.113899231
1747129201.25592,-0.636766255,-74.406486511
1747129201.25843,-0.582765341,-56.804470062
1747129201.26095,-0.636766255,-59.714317322
1747129201.26344,-0.663765371,-69.363769531
1747129201.26591,-0.609764457,-59.749759674
1747129201.26839,-0.623266697,-59.572608948
1747129201.27089,-0.663765371,-71.170700073
1747129201.2734,-0.609764457,-64.537528992
1747129201.27589,-0.623266697,-51.45098114
1747129201.2784,-0.677267611,-69.897506714
1747129201.28101,-0.636766255,-71.890296936
1747129201.28345,-0.596264899,-55.828083038
1747129201.28601,-0.663765371,-61.35471344
1747129201.28851,-0.663765371,-73.213760376
1747129201.29112,-0.596264899,-60.850032806
1747129201.29357,-0.636766255,-57.859855652
1747129201.29614,-0.677267611,-71.168746948
1747129201.29879,-0.623266697,-63.277954102
1747129201.3013,-0.623266697,-57.666584015
1747129201.30386,-0.663765371,-72.530899048
1747129201.30643,-0.623266697,-66.80406189
1747129201.30907,-0.609764457,-52.746768951
1747129201.31163,-0.677267611,-65.41809845
1747129201.31416,-0.650265813,-74.445755005
1747129201.31666,-0.582765341,-59.596157074
1747129201.31911,-0.623266697,-60.047599792
1747129201.3216,-0.663765371,-67.14793396
1747129201.32411,-0.609764457,-60.212589264
1747129201.32666,-0.623266697,-58.611877441
1747129201.32917,-0.650265813,-73.290611267
1747129201.33165,-0.609764457,-61.76210022
1747129201.33412,-0.609764457,-52.936458588
1747129201.33666,-0.677267611,-66.547019958
1747129201.33915,-0.636766255,-71.884872437
1747129201.34166,-0.582765341,-57.770606995
1747129201.34419,-0.636766255,-62.091217041
1747129201.34674,-0.650265813,-68.182876587
1747129201.34922,-0.609764457,-55.772640228
1747129201.35173,-0.636766255,-61.836906433
1747129201.35424,-0.650265813,-74.189933777
1747129201.3567,-0.596264899,-60.065803528
1747129201.35921,-0.623266697,-52.770896912
1747129201.36191,-0.677267611,-70.082824707
1747129201.3644,-0.623266697,-67.600997925
1747129201.36699,-0.596264899,-56.016532898
1747129201.36949,-0.663765371,-64.965583801
1747129201.372,-0.650265813,-68.952568054
1747129201.37449,-0.609764457,-56.550159454
1747129201.377,-0.650265813,-65.140052795
1747129201.37948,-0.650265813,-72.935646057
1747129201.382,-0.609764457,-55.982833862
1747129201.38453,-0.650265813,-58.528312683
1747129201.38707,-0.677267611,-74.60962677
1747129201.38956,-0.609764457,-65.206512451
1747129201.39207,-0.596264899,-58.463726044
1747129201.39458,-0.663765371,-65.738418579
1747129201.39706,-0.636766255,-64.323471069
1747129201.39949,-0.609764457,-56.894226074
1747129201.40202,-0.650265813,-69.10382843
1747129201.40449,-0.636766255,-68.241950989
1747129201.40695,-0.609764457,-53.267059326
1747129201.40946,-0.650265813,-64.737556458
1747129201.41209,-0.650265813,-73.20602417
1747129201.41466,-0.596264899,-57.709655762
1747129201.41711,-0.636766255,-57.337722778
1747129201.41961,-0.663765371,-73.204429626
1747129201.42211,-0.609764457,-62.193283081
1747129201.4246,-0.609764457,-56.859298706
1747129201.42714,-0.663765371,-68.851234436
1747129201.4297,-0.636766255,-63.856033325
1747129201.43233,-0.609764457,-57.148674011
1747129201.43482,-0.663765371,-68.161689758
1747129201.43728,-0.636766255,-70.560745239
1747129201.43978,-0.609764457,-53.542301178
1747129201.44222,-0.663765371,-63.810390472
1747129201.44474,-0.663765371,-73.580467224
1747129201.44724,-0.596264899,-60.810241699
1747129201.44976,-0.636766255,-58.315979004
1747129201.45224,-0.663765371,-72.369384766
1747129201.45474,-0.609764457,-61.336307526
1747129201.45724,-0.623266697,-56.67351532
1747129201.45978,-0.663765371,-71.819740295
1747129201.46231,-0.623266697,-63.944503784
1747129201.46481,-0.609764457,-55.593803406
1747129201.46733,-0.677267611,-66.6014328
1747129201.46984,-0.636766255,-71.480026245
1747129201.47234,-0.596264899,-56.314582825
1747129201.47492,-0.650265813,-64.24861908
1747129201.47763,-0.650265813,-69.832618713
1747129201.48016,-0.609764457,-55.319889069
1747129201.48268,-0.650265813,-62.476608276
1747129201.48514,-0.663765371,-73.573638916
1747129201.48763,-0.596264899,-61.524562836
1747129201.49007,-0.636766255,-54.840995789
1747129201.49266,-0.677267611,-72.068389893
1747129201.49504,-0.623266697,-64.568435669
1747129201.49753,-0.609764457,-58.756973267
1747129201.50003,-0.663765371,-68.775894165
1747129201.50252,-0.636766255,-64.786575317
1747129201.505,-0.609764457,-56.764038086
1747129201.50749,-0.663765371,-67.535362244
1747129201.51,-0.636766255,-70.880432129
1747129201.51254,-0.609764457,-53.505023956
1747129201.51507,-0.663765371,-64.155670166
1747129201.51755,-0.650265813,-74.858398438
1747129201.52012,-0.596264899,-57.713130951
1747129201.52263,-0.636766255,-59.561897278
1747129201.52515,-0.663765371,-71.545272827
1747129201.52765,-0.609764457,-60.41178894
1747129201.53022,-0.623266697,-58.503429413
1747129201.53288,-0.663765371,-71.447967529
1747129201.53536,-0.609764457,-63.360595703
1747129201.5379,-0.623266697,-52.859008789
1747129201.54037,-0.677267611,-70.238952637
1747129201.54287,-0.623266697,-70.398590088
1747129201.54539,-0.596264899,-55.074523926
1747129201.54785,-0.650265813,-66.093032837
1747129201.55039,-0.650265813,-66.055458069
1747129201.55285,-0.609764457,-56.621147156
1747129201.55536,-0.650265813,-65.857040405
1747129201.55786,-0.650265813,-71.543357849
1747129201.56037,-0.596264899,-57.602363586
1747129201.56294,-0.636766255,-59.805988312
1747129201.56542,-0.663765371,-71.087738037
1747129201.56794,-0.609764457,-60.123760223
1747129201.57046,-0.623266697,-59.365833282
1747129201.57298,-0.663765371,-71.016120911
1747129201.57548,-0.609764457,-63.084018707
1747129201.57801,-0.609764457,-55.845287323
1747129201.58057,-0.663765371,-68.977104187
1747129201.58304,-0.623266697,-65.53653717
1747129201.58552,-0.609764457,-54.453361511
1747129201.58801,-0.663765371,-68.010787964
1747129201.5905,-0.636766255,-69.009521484
1747129201.59302,-0.596264899,-56.25541687
1747129201.59561,-0.650265813,-64.403579712
1747129201.59826,-0.650265813,-69.261375427
1747129201.60086,-0.596264899,-57.19903183
1747129201.60345,-0.636766255,-62.624443054
1747129201.60607,-0.650265813,-70.849609375
1747129201.60872,-0.596264899,-57.297744751
1747129201.61134,-0.636766255,-58.01424408
1747129201.61405,-0.663765371,-72.786834717
1747129201.61669,-0.596264899,-61.678565979
1747129201.61923,-0.623266697,-54.676567078
1747129201.62177,-0.663765371,-71.638145447
1747129201.62425,-0.623266697,-62.422901154
1747129201.62676,-0.609764457,-57.781757355
1747129201.62926,-0.663765371,-68.996788025
1747129201.63332,-0.636766255,-64.881599426
1747129201.6358,-0.636766255,-53.351078033
1747129201.63831,-0.663765371,-74.274780273
1747129201.64082,-0.609764457,-73.19405365
1747129201.64328,-0.582765341,-51.481784821
1747129201.64584,-0.650265813,-60.762420654
1747129201.64835,-0.663765371,-67.497940063
1747129201.65092,-0.609764457,-59.077346802
1747129201.6535,-0.636766255,-65.911239624
1747129201.65608,-0.650265813,-70.375892639
1747129201.65865,-0.609764457,-55.66450119
1747129201.66121,-0.636766255,-61.707695007
1747129201.66374,-0.663765371,-71.908905029
1747129201.66619,-0.609764457,-60.365665436
1747129201.66871,-0.623266697,-58.853565216
1747129201.67123,-0.663765371,-71.024116516
1747129201.67374,-0.623266697,-61.172401428
1747129201.67627,-0.623266697,-57.738479614
1747129201.6788,-0.663765371,-72.112754822
1747129201.68133,-0.623266697,-64.512519836
1747129201.68384,-0.609764457,-55.671062469
1747129201.68633,-0.663765371,-68.682624817
1747129201.68882,-0.636766255,-66.801040649
1747129201.69132,-0.609764457,-55.814975739
1747129201.69389,-0.663765371,-67.243614197
1747129201.6964,-0.650265813,-69.083976746
1747129201.69892,-0.596264899,-58.574378967
1747129201.70145,-0.636766255,-65.375602722
1747129201.70398,-0.650265813,-66.878387451
1747129201.70654,-0.609764457,-55.749591827
1747129201.70912,-0.650265813,-63.767467499
1747129201.71169,-0.650265813,-73.657096863
1747129201.71424,-0.596264899,-57.553249359
